i,j,t,demand
444,2,5,7692
444,2,6,7692
444,2,7,7692
444,2,8,7692
444,2,9,7692
444,2,10,7692
444,2,11,7692
444,2,12,7692
444,3,1,1122
444,3,2,1122
444,3,3,1122
444,3,4,1122
444,3,5,1122
444,3,6,1122
444,3,7,1122
444,3,8,1122
444,3,9,1122
444,3,10,1122
444,3,11,1122
444,3,12,1122
445,1,1,7212
445,1,2,7212
445,1,3,7212
445,1,4,7212
445,1,5,7212
445,1,6,7212
445,1,7,7212
445,1,8,7212
445,1,9,7212
445,1,10,7212
445,1,11,7212
445,1,12,7212
445,2,1,7692
445,2,2,7692
445,2,3,7692
445,2,4,7692
445,2,5,7692
445,2,6,7692
445,2,7,7692
445,2,8,7692
445,2,9,7692
445,2,10,7692
445,2,11,7692
445,2,12,7692
445,3,1,1122
445,3,2,1122
445,3,3,1122
445,3,4,1122
445,3,5,1122
445,3,6,1122
445,3,7,1122
445,3,8,1122
445,3,9,1122
445,3,10,1122
445,3,11,1122
445,3,12,1122
446,1,1,7212
446,1,2,7212
446,1,3,7212
446,1,4,7212
446,1,5,7212
446,1,6,7212
446,1,7,7212
446,1,8,7212
446,1,9,7212
446,1,10,7212
446,1,11,7212
446,1,12,7212
446,2,1,7692
446,2,2,7692
446,2,3,7692
446,2,4,7692
446,2,5,7692
446,2,6,7692
446,2,7,7692
446,2,8,7692
446,2,9,7692
446,2,10,7692
446,2,11,7692
446,2,12,7692
446,3,1,1122
446,3,2,1122
446,3,3,1122
446,3,4,1122
446,3,5,1122
446,3,6,1122
446,3,7,1122
446,3,8,1122
446,3,9,1122
446,3,10,1122
446,3,11,1122
446,3,12,1122
447,1,1,7212
447,1,2,7212
447,1,3,7212
447,1,4,7212
447,1,5,7212
447,1,6,7212
447,1,7,7212
447,1,8,7212
447,1,9,7212
447,1,10,7212
447,1,11,7212
447,1,12,7212
447,2,1,7692
447,2,2,7692
447,2,3,7692
447,2,4,7692
447,2,5,7692
447,2,6,7692
447,2,7,7692
447,2,8,7692
447,2,9,7692
447,2,10,7692
447,2,11,7692
447,2,12,7692
447,3,1,1122
447,3,2,1122
447,3,3,1122
447,3,4,1122
447,3,5,1122
447,3,6,1122
447,3,7,1122
447,3,8,1122
447,3,9,1122
447,3,10,1122
447,3,11,1122
447,3,12,1122
448,1,1,7212
448,1,2,7212
448,1,3,7212
448,1,4,7212
448,1,5,7212
448,1,6,7212
448,1,7,7212
448,1,8,7212
448,1,9,7212
448,1,10,7212
448,1,11,7212
448,1,12,7212
448,2,1,7692
448,2,2,7692
448,2,3,7692
448,2,4,7692
448,2,5,7692
448,2,6,7692
448,2,7,7692
448,2,8,7692
448,2,9,7692
448,2,10,7692
448,2,11,7692
448,2,12,7692
448,3,1,1122
448,3,2,1122
448,3,3,1122
448,3,4,1122
448,3,5,1122
448,3,6,1122
448,3,7,1122
448,3,8,1122
448,3,9,1122
448,3,10,1122
448,3,11,1122
448,3,12,1122
449,1,1,7212
449,1,2,7212
449,1,3,7212
449,1,4,7212
449,1,5,7212
449,1,6,7212
449,1,7,7212
449,1,8,7212
449,1,9,7212
449,1,10,7212
449,1,11,7212
449,1,12,7212
449,2,1,7692
449,2,2,7692
449,2,3,7692
449,2,4,7692
449,2,5,7692
449,2,6,7692
449,2,7,7692
449,2,8,7692
449,2,9,7692
449,2,10,7692
449,2,11,7692
449,2,12,7692
449,3,1,1122
449,3,2,1122
449,3,3,1122
449,3,4,1122
449,3,5,1122
449,3,6,1122
449,3,7,1122
449,3,8,1122
449,3,9,1122
449,3,10,1122
449,3,11,1122
449,3,12,1122
450,1,1,7212
450,1,2,7212
450,1,3,7212
450,1,4,7212
450,1,5,7212
450,1,6,7212
450,1,7,7212
450,1,8,7212
450,1,9,7212
450,1,10,7212
450,1,11,7212
450,1,12,7212
450,2,1,7692
450,2,2,7692
450,2,3,7692
450,2,4,7692
450,2,5,7692
450,2,6,7692
450,2,7,7692
450,2,8,7692
450,2,9,7692
450,2,10,7692
450,2,11,7692
450,2,12,7692
450,3,1,1122
450,3,2,1122
450,3,3,1122
450,3,4,1122
450,3,5,1122
450,3,6,1122
450,3,7,1122
450,3,8,1122
450,3,9,1122
450,3,10,1122
450,3,11,1122
450,3,12,1122
451,1,1,7212
451,1,2,7212
451,1,3,7212
451,1,4,7212
451,1,5,7212
451,1,6,7212
451,1,7,7212
451,1,8,7212
451,1,9,7212
451,1,10,7212
451,1,11,7212
451,1,12,7212
451,2,1,7692
451,2,2,7692
451,2,3,7692
451,2,4,7692
451,2,5,7692
451,2,6,7692
451,2,7,7692
451,2,8,7692
451,2,9,7692
451,2,10,7692
451,2,11,7692
451,2,12,7692
451,3,1,1122
451,3,2,1122
451,3,3,1122
451,3,4,1122
451,3,5,1122
451,3,6,1122
451,3,7,1122
451,3,8,1122
451,3,9,1122
451,3,10,1122
451,3,11,1122
451,3,12,1122
452,1,1,7999
452,1,2,7999
452,1,3,7999
452,1,4,7999
452,1,5,7999
452,1,6,7999
452,1,7,7999
452,1,8,7999
452,1,9,7999
452,1,10,7999
452,1,11,7999
452,1,12,7999
452,2,1,8532
452,2,2,8532
452,2,3,8532
452,2,4,8532
452,2,5,8532
452,2,6,8532
452,2,7,8532
452,2,8,8532
452,2,9,8532
452,2,10,8532
452,2,11,8532
452,2,12,8532
452,3,1,1245
452,3,2,1245
452,3,3,1245
452,3,4,1245
452,3,5,1245
452,3,6,1245
452,3,7,1245
452,3,8,1245
452,3,9,1245
452,3,10,1245
452,3,11,1245
452,3,12,1245
453,1,1,7999
453,1,2,7999
453,1,3,7999
453,1,4,7999
453,1,5,7999
453,1,6,7999
453,1,7,7999
453,1,8,7999
453,1,9,7999
453,1,10,7999
453,1,11,7999
453,1,12,7999
453,2,1,8532
453,2,2,8532
453,2,3,8532
453,2,4,8532
453,2,5,8532
453,2,6,8532
453,2,7,8532
453,2,8,8532
453,2,9,8532
453,2,10,8532
453,2,11,8532
453,2,12,8532
453,3,1,1245
453,3,2,1245
453,3,3,1245
453,3,4,1245
453,3,5,1245
453,3,6,1245
453,3,7,1245
453,3,8,1245
453,3,9,1245
453,3,10,1245
453,3,11,1245
453,3,12,1245
454,1,1,7999
454,1,2,7999
454,1,3,7999
454,1,4,7999
454,1,5,7999
454,1,6,7999
454,1,7,7999
454,1,8,7999
454,1,9,7999
454,1,10,7999
454,1,11,7999
454,1,12,7999
454,2,1,8532
454,2,2,8532
454,2,3,8532
454,2,4,8532
454,2,5,8532
454,2,6,8532
454,2,7,8532
454,2,8,8532
454,2,9,8532
454,2,10,8532
454,2,11,8532
454,2,12,8532
454,3,1,1245
454,3,2,1245
454,3,3,1245
454,3,4,1245
454,3,5,1245
454,3,6,1245
454,3,7,1245
454,3,8,1245
454,3,9,1245
454,3,10,1245
454,3,11,1245
454,3,12,1245
455,1,1,7999
455,1,2,7999
455,1,3,7999
455,1,4,7999
455,1,5,7999
455,1,6,7999
455,1,7,7999
455,1,8,7999
455,1,9,7999
455,1,10,7999
455,1,11,7999
455,1,12,7999
455,2,1,8532
455,2,2,8532
455,2,3,8532
455,2,4,8532
455,2,5,8532
455,2,6,8532
455,2,7,8532
455,2,8,8532
455,2,9,8532
455,2,10,8532
455,2,11,8532
455,2,12,8532
455,3,1,1245
455,3,2,1245
455,3,3,1245
455,3,4,1245
455,3,5,1245
455,3,6,1245
455,3,7,1245
455,3,8,1245
455,3,9,1245
455,3,10,1245
455,3,11,1245
455,3,12,1245
456,1,1,7999
456,1,2,7999
456,1,3,7999
456,1,4,7999
456,1,5,7999
456,1,6,7999
456,1,7,7999
456,1,8,7999
456,1,9,7999
456,1,10,7999
456,1,11,7999
456,1,12,7999
456,2,1,8532
456,2,2,8532
456,2,3,8532
456,2,4,8532
456,2,5,8532
456,2,6,8532
456,2,7,8532
456,2,8,8532
456,2,9,8532
456,2,10,8532
456,2,11,8532
456,2,12,8532
456,3,1,1245
456,3,2,1245
456,3,3,1245
456,3,4,1245
456,3,5,1245
456,3,6,1245
456,3,7,1245
456,3,8,1245
456,3,9,1245
456,3,10,1245
456,3,11,1245
456,3,12,1245
457,1,1,7999
457,1,2,7999
457,1,3,7999
457,1,4,7999
457,1,5,7999
457,1,6,7999
457,1,7,7999
457,1,8,7999
457,1,9,7999
457,1,10,7999
457,1,11,7999
457,1,12,7999
457,2,1,8532
457,2,2,8532
457,2,3,8532
457,2,4,8532
457,2,5,8532
457,2,6,8532
457,2,7,8532
457,2,8,8532
457,2,9,8532
457,2,10,8532
457,2,11,8532
457,2,12,8532
457,3,1,1245
457,3,2,1245
457,3,3,1245
457,3,4,1245
457,3,5,1245
457,3,6,1245
457,3,7,1245
457,3,8,1245
457,3,9,1245
457,3,10,1245
457,3,11,1245
457,3,12,1245
458,1,1,7999
458,1,2,7999
458,1,3,7999
458,1,4,7999
458,1,5,7999
458,1,6,7999
458,1,7,7999
458,1,8,7999
458,1,9,7999
458,1,10,7999
458,1,11,7999
458,1,12,7999
458,2,1,8532
458,2,2,8532
458,2,3,8532
458,2,4,8532
458,2,5,8532
458,2,6,8532
458,2,7,8532
458,2,8,8532
458,2,9,8532
458,2,10,8532
458,2,11,8532
458,2,12,8532
458,3,1,1245
458,3,2,1245
458,3,3,1245
458,3,4,1245
458,3,5,1245
458,3,6,1245
458,3,7,1245
458,3,8,1245
458,3,9,1245
458,3,10,1245
458,3,11,1245
458,3,12,1245
459,1,1,7999
459,1,2,7999
459,1,3,7999
459,1,4,7999
459,1,5,7999
459,1,6,7999
459,1,7,7999
459,1,8,7999
459,1,9,7999
459,1,10,7999
459,1,11,7999
459,1,12,7999
459,2,1,8532
459,2,2,8532
459,2,3,8532
459,2,4,8532
459,2,5,8532
459,2,6,8532
459,2,7,8532
459,2,8,8532
459,2,9,8532
459,2,10,8532
459,2,11,8532
459,2,12,8532
459,3,1,1245
459,3,2,1245
459,3,3,1245
459,3,4,1245
459,3,5,1245
459,3,6,1245
459,3,7,1245
459,3,8,1245
459,3,9,1245
459,3,10,1245
459,3,11,1245
459,3,12,1245
460,1,1,7999
460,1,2,7999
460,1,3,7999
460,1,4,7999
460,1,5,7999
460,1,6,7999
460,1,7,7999
460,1,8,7999
460,1,9,7999
460,1,10,7999
460,1,11,7999
460,1,12,7999
460,2,1,8532
460,2,2,8532
460,2,3,8532
460,2,4,8532
460,2,5,8532
460,2,6,8532
460,2,7,8532
460,2,8,8532
460,2,9,8532
460,2,10,8532
460,2,11,8532
460,2,12,8532
460,3,1,1245
460,3,2,1245
460,3,3,1245
460,3,4,1245
460,3,5,1245
460,3,6,1245
460,3,7,1245
460,3,8,1245
460,3,9,1245
460,3,10,1245
460,3,11,1245
460,3,12,1245
461,1,1,7999
461,1,2,7999
461,1,3,7999
461,1,4,7999
461,1,5,7999
461,1,6,7999
461,1,7,7999
461,1,8,7999
461,1,9,7999
461,1,10,7999
461,1,11,7999
461,1,12,7999
461,2,1,8532
461,2,2,8532
461,2,3,8532
461,2,4,8532
461,2,5,8532
461,2,6,8532
461,2,7,8532
461,2,8,8532
461,2,9,8532
461,2,10,8532
461,2,11,8532
461,2,12,8532
461,3,1,1245
461,3,2,1245
461,3,3,1245
461,3,4,1245
461,3,5,1245
461,3,6,1245
461,3,7,1245
461,3,8,1245
461,3,9,1245
461,3,10,1245
461,3,11,1245
461,3,12,1245
462,1,1,7999
462,1,2,7999
462,1,3,7999
462,1,4,7999
462,1,5,7999
462,1,6,7999
462,1,7,7999
462,1,8,7999
462,1,9,7999
462,1,10,7999
462,1,11,7999
462,1,12,7999
462,2,1,8532
462,2,2,8532
462,2,3,8532
462,2,4,8532
462,2,5,8532
462,2,6,8532
462,2,7,8532
462,2,8,8532
462,2,9,8532
462,2,10,8532
462,2,11,8532
462,2,12,8532
462,3,1,1245
462,3,2,1245
462,3,3,1245
462,3,4,1245
462,3,5,1245
462,3,6,1245
462,3,7,1245
462,3,8,1245
462,3,9,1245
462,3,10,1245
462,3,11,1245
462,3,12,1245
463,1,1,9394
463,1,2,9394
463,1,3,9394
463,1,4,9394
463,1,5,9394
463,1,6,9394
463,1,7,9394
463,1,8,9394
463,1,9,9394
463,1,10,9394
463,1,11,9394
463,1,12,9394
463,2,1,10020
463,2,2,10020
463,2,3,10020
463,2,4,10020
463,2,5,10020
463,2,6,10020
463,2,7,10020
463,2,8,10020
463,2,9,10020
463,2,10,10020
463,2,11,10020
463,2,12,10020
463,3,1,1462
463,3,2,1462
463,3,3,1462
463,3,4,1462
463,3,5,1462
463,3,6,1462
463,3,7,1462
463,3,8,1462
463,3,9,1462
463,3,10,1462
463,3,11,1462
463,3,12,1462
464,1,1,9394
464,1,2,9394
464,1,3,9394
464,1,4,9394
464,1,5,9394
464,1,6,9394
464,1,7,9394
464,1,8,9394
464,1,9,9394
464,1,10,9394
464,1,11,9394
464,1,12,9394
464,2,1,10020
464,2,2,10020
464,2,3,10020
464,2,4,10020
464,2,5,10020
464,2,6,10020
464,2,7,10020
464,2,8,10020
464,2,9,10020
464,2,10,10020
464,2,11,10020
464,2,12,10020
464,3,1,1462
464,3,2,1462
464,3,3,1462
464,3,4,1462
464,3,5,1462
464,3,6,1462
464,3,7,1462
464,3,8,1462
464,3,9,1462
464,3,10,1462
464,3,11,1462
464,3,12,1462
465,1,1,9394
465,1,2,9394
465,1,3,9394
465,1,4,9394
465,1,5,9394
465,1,6,9394
465,1,7,9394
465,1,8,9394
465,1,9,9394
465,1,10,9394
465,1,11,9394
465,1,12,9394
465,2,1,10020
465,2,2,10020
465,2,3,10020
465,2,4,10020
465,2,5,10020
465,2,6,10020
465,2,7,10020
465,2,8,10020
465,2,9,10020
465,2,10,10020
465,2,11,10020
465,2,12,10020
465,3,1,1462
465,3,2,1462
465,3,3,1462
465,3,4,1462
465,3,5,1462
465,3,6,1462
465,3,7,1462
465,3,8,1462
465,3,9,1462
465,3,10,1462
465,3,11,1462
465,3,12,1462
466,1,1,9394
466,1,2,9394
466,1,3,9394
466,1,4,9394
466,1,5,9394
466,1,6,9394
466,1,7,9394
466,1,8,9394
466,1,9,9394
466,1,10,9394
466,1,11,9394
466,1,12,9394
466,2,1,10020
466,2,2,10020
466,2,3,10020
466,2,4,10020
466,2,5,10020
466,2,6,10020
466,2,7,10020
466,2,8,10020
466,2,9,10020
466,2,10,10020
466,2,11,10020
466,2,12,10020
466,3,1,1462
466,3,2,1462
466,3,3,1462
466,3,4,1462
466,3,5,1462
466,3,6,1462
466,3,7,1462
466,3,8,1462
466,3,9,1462
466,3,10,1462
466,3,11,1462
466,3,12,1462
467,1,1,9394
467,1,2,9394
467,1,3,9394
467,1,4,9394
467,1,5,9394
467,1,6,9394
467,1,7,9394
467,1,8,9394
467,1,9,9394
467,1,10,9394
467,1,11,9394
467,1,12,9394
467,2,1,10020
467,2,2,10020
467,2,3,10020
467,2,4,10020
467,2,5,10020
467,2,6,10020
467,2,7,10020
467,2,8,10020
467,2,9,10020
467,2,10,10020
467,2,11,10020
467,2,12,10020
467,3,1,1462
467,3,2,1462
467,3,3,1462
467,3,4,1462
467,3,5,1462
467,3,6,1462
467,3,7,1462
467,3,8,1462
467,3,9,1462
467,3,10,1462
467,3,11,1462
467,3,12,1462
468,1,1,9394
468,1,2,9394
468,1,3,9394
468,1,4,9394
468,1,5,9394
468,1,6,9394
468,1,7,9394
468,1,8,9394
468,1,9,9394
468,1,10,9394
468,1,11,9394
468,1,12,9394
468,2,1,10020
468,2,2,10020
468,2,3,10020
468,2,4,10020
468,2,5,10020
468,2,6,10020
468,2,7,10020
468,2,8,10020
468,2,9,10020
468,2,10,10020
468,2,11,10020
468,2,12,10020
468,3,1,1462
468,3,2,1462
468,3,3,1462
468,3,4,1462
468,3,5,1462
468,3,6,1462
468,3,7,1462
468,3,8,1462
468,3,9,1462
468,3,10,1462
468,3,11,1462
468,3,12,1462
469,1,1,9394
469,1,2,9394
469,1,3,9394
469,1,4,9394
469,1,5,9394
469,1,6,9394
469,1,7,9394
469,1,8,9394
469,1,9,9394
469,1,10,9394
469,1,11,9394
469,1,12,9394
469,2,1,10020
469,2,2,10020
469,2,3,10020
469,2,4,10020
469,2,5,10020
469,2,6,10020
469,2,7,10020
469,2,8,10020
469,2,9,10020
469,2,10,10020
469,2,11,10020
469,2,12,10020
469,3,1,1462
469,3,2,1462
469,3,3,1462
469,3,4,1462
469,3,5,1462
469,3,6,1462
469,3,7,1462
469,3,8,1462
469,3,9,1462
469,3,10,1462
469,3,11,1462
469,3,12,1462
470,1,1,9394
470,1,2,9394
470,1,3,9394
470,1,4,9394
470,1,5,9394
470,1,6,9394
470,1,7,9394
470,1,8,9394
470,1,9,9394
470,1,10,9394
470,1,11,9394
470,1,12,9394
470,2,1,10020
470,2,2,10020
470,2,3,10020
470,2,4,10020
470,2,5,10020
470,2,6,10020
470,2,7,10020
470,2,8,10020
470,2,9,10020
470,2,10,10020
470,2,11,10020
470,2,12,10020
470,3,1,1462
470,3,2,1462
470,3,3,1462
470,3,4,1462
470,3,5,1462
470,3,6,1462
470,3,7,1462
470,3,8,1462
470,3,9,1462
470,3,10,1462
470,3,11,1462
470,3,12,1462
471,1,1,9394
471,1,2,9394
471,1,3,9394
471,1,4,9394
471,1,5,9394
471,1,6,9394
471,1,7,9394
471,1,8,9394
471,1,9,9394
471,1,10,9394
471,1,11,9394
471,1,12,9394
471,2,1,10020
471,2,2,10020
471,2,3,10020
471,2,4,10020
471,2,5,10020
471,2,6,10020
471,2,7,10020
471,2,8,10020
471,2,9,10020
471,2,10,10020
471,2,11,10020
471,2,12,10020
471,3,1,1462
471,3,2,1462
471,3,3,1462
471,3,4,1462
471,3,5,1462
471,3,6,1462
471,3,7,1462
471,3,8,1462
471,3,9,1462
471,3,10,1462
471,3,11,1462
471,3,12,1462
472,1,1,9394
472,1,2,9394
472,1,3,9394
472,1,4,9394
472,1,5,9394
472,1,6,9394
472,1,7,9394
472,1,8,9394
472,1,9,9394
472,1,10,9394
472,1,11,9394
472,1,12,9394
472,2,1,10020
472,2,2,10020
472,2,3,10020
472,2,4,10020
472,2,5,10020
472,2,6,10020
472,2,7,10020
472,2,8,10020
472,2,9,10020
472,2,10,10020
472,2,11,10020
472,2,12,10020
472,3,1,1462
472,3,2,1462
472,3,3,1462
472,3,4,1462
472,3,5,1462
472,3,6,1462
472,3,7,1462
472,3,8,1462
472,3,9,1462
472,3,10,1462
472,3,11,1462
472,3,12,1462
473,1,1,9394
473,1,2,9394
473,1,3,9394
473,1,4,9394
473,1,5,9394
473,1,6,9394
473,1,7,9394
473,1,8,9394
473,1,9,9394
473,1,10,9394
473,1,11,9394
473,1,12,9394
473,2,1,10020
473,2,2,10020
473,2,3,10020
473,2,4,10020
473,2,5,10020
473,2,6,10020
473,2,7,10020
473,2,8,10020
473,2,9,10020
473,2,10,10020
473,2,11,10020
473,2,12,10020
473,3,1,1462
473,3,2,1462
473,3,3,1462
473,3,4,1462
473,3,5,1462
473,3,6,1462
473,3,7,1462
473,3,8,1462
473,3,9,1462
473,3,10,1462
473,3,11,1462
473,3,12,1462
474,1,1,9394
474,1,2,9394
474,1,3,9394
474,1,4,9394
474,1,5,9394
474,1,6,9394
474,1,7,9394
474,1,8,9394
474,1,9,9394
474,1,10,9394
474,1,11,9394
474,1,12,9394
474,2,1,10020
474,2,2,10020
474,2,3,10020
474,2,4,10020
474,2,5,10020
474,2,6,10020
474,2,7,10020
474,2,8,10020
474,2,9,10020
474,2,10,10020
474,2,11,10020
474,2,12,10020
474,3,1,1462
474,3,2,1462
474,3,3,1462
474,3,4,1462
474,3,5,1462
474,3,6,1462
474,3,7,1462
474,3,8,1462
474,3,9,1462
474,3,10,1462
474,3,11,1462
474,3,12,1462
475,1,1,9394
475,1,2,9394
475,1,3,9394
475,1,4,9394
475,1,5,9394
475,1,6,9394
475,1,7,9394
475,1,8,9394
475,1,9,9394
475,1,10,9394
475,1,11,9394
475,1,12,9394
475,2,1,10020
475,2,2,10020
475,2,3,10020
475,2,4,10020
475,2,5,10020
475,2,6,10020
475,2,7,10020
475,2,8,10020
475,2,9,10020
475,2,10,10020
475,2,11,10020
475,2,12,10020
475,3,1,1462
475,3,2,1462
475,3,3,1462
475,3,4,1462
475,3,5,1462
475,3,6,1462
475,3,7,1462
475,3,8,1462
475,3,9,1462
475,3,10,1462
475,3,11,1462
475,3,12,1462
476,1,1,9394
476,1,2,9394
476,1,3,9394
476,1,4,9394
476,1,5,9394
476,1,6,9394
476,1,7,9394
476,1,8,9394
476,1,9,9394
476,1,10,9394
476,1,11,9394
476,1,12,9394
476,2,1,10020
476,2,2,10020
476,2,3,10020
476,2,4,10020
476,2,5,10020
476,2,6,10020
476,2,7,10020
476,2,8,10020
476,2,9,10020
476,2,10,10020
476,2,11,10020
476,2,12,10020
476,3,1,1462
476,3,2,1462
476,3,3,1462
476,3,4,1462
476,3,5,1462
476,3,6,1462
476,3,7,1462
476,3,8,1462
476,3,9,1462
476,3,10,1462
476,3,11,1462
476,3,12,1462
477,1,1,9394
477,1,2,9394
477,1,3,9394
477,1,4,9394
477,1,5,9394
477,1,6,9394
477,1,7,9394
477,1,8,9394
477,1,9,9394
477,1,10,9394
477,1,11,9394
477,1,12,9394
477,2,1,10020
477,2,2,10020
477,2,3,10020
477,2,4,10020
477,2,5,10020
477,2,6,10020
477,2,7,10020
477,2,8,10020
477,2,9,10020
477,2,10,10020
477,2,11,10020
477,2,12,10020
477,3,1,1462
477,3,2,1462
477,3,3,1462
477,3,4,1462
477,3,5,1462
477,3,6,1462
477,3,7,1462
477,3,8,1462
477,3,9,1462
477,3,10,1462
477,3,11,1462
477,3,12,1462
478,1,1,9394
478,1,2,9394
478,1,3,9394
478,1,4,9394
478,1,5,9394
478,1,6,9394
478,1,7,9394
478,1,8,9394
478,1,9,9394
478,1,10,9394
478,1,11,9394
478,1,12,9394
478,2,1,10020
478,2,2,10020
478,2,3,10020
478,2,4,10020
478,2,5,10020
478,2,6,10020
478,2,7,10020
478,2,8,10020
478,2,9,10020
478,2,10,10020
478,2,11,10020
478,2,12,10020
478,3,1,1462
478,3,2,1462
478,3,3,1462
478,3,4,1462
478,3,5,1462
478,3,6,1462
478,3,7,1462
478,3,8,1462
478,3,9,1462
478,3,10,1462
478,3,11,1462
478,3,12,1462
479,1,1,9394
479,1,2,9394
479,1,3,9394
479,1,4,9394
479,1,5,9394
479,1,6,9394
479,1,7,9394
479,1,8,9394
479,1,9,9394
479,1,10,9394
479,1,11,9394
479,1,12,9394
479,2,1,10020
479,2,2,10020
479,2,3,10020
479,2,4,10020
479,2,5,10020
479,2,6,10020
479,2,7,10020
479,2,8,10020
479,2,9,10020
479,2,10,10020
479,2,11,10020
479,2,12,10020
479,3,1,1462
479,3,2,1462
479,3,3,1462
479,3,4,1462
479,3,5,1462
479,3,6,1462
479,3,7,1462
479,3,8,1462
479,3,9,1462
479,3,10,1462
479,3,11,1462
479,3,12,1462
480,1,1,9394
480,1,2,9394
480,1,3,9394
480,1,4,9394
480,1,5,9394
480,1,6,9394
480,1,7,9394
480,1,8,9394
480,1,9,9394
480,1,10,9394
480,1,11,9394
480,1,12,9394
480,2,1,10020
480,2,2,10020
480,2,3,10020
480,2,4,10020
480,2,5,10020
480,2,6,10020
480,2,7,10020
480,2,8,10020
480,2,9,10020
480,2,10,10020
480,2,11,10020
480,2,12,10020
480,3,1,1462
480,3,2,1462
480,3,3,1462
480,3,4,1462
480,3,5,1462
480,3,6,1462
480,3,7,1462
480,3,8,1462
480,3,9,1462
480,3,10,1462
480,3,11,1462
480,3,12,1462
481,1,1,9394
481,1,2,9394
481,1,3,9394
481,1,4,9394
481,1,5,9394
481,1,6,9394
481,1,7,9394
481,1,8,9394
481,1,9,9394
481,1,10,9394
481,1,11,9394
481,1,12,9394
481,2,1,10020
481,2,2,10020
481,2,3,10020
481,2,4,10020
481,2,5,10020
481,2,6,10020
481,2,7,10020
481,2,8,10020
481,2,9,10020
481,2,10,10020
481,2,11,10020
481,2,12,10020
481,3,1,1462
481,3,2,1462
481,3,3,1462
481,3,4,1462
481,3,5,1462
481,3,6,1462
481,3,7,1462
481,3,8,1462
481,3,9,1462
481,3,10,1462
481,3,11,1462
481,3,12,1462
482,1,1,9394
482,1,2,9394
482,1,3,9394
482,1,4,9394
482,1,5,9394
482,1,6,9394
482,1,7,9394
482,1,8,9394
482,1,9,9394
482,1,10,9394
482,1,11,9394
482,1,12,9394
482,2,1,10020
482,2,2,10020
482,2,3,10020
482,2,4,10020
482,2,5,10020
482,2,6,10020
482,2,7,10020
482,2,8,10020
482,2,9,10020
482,2,10,10020
482,2,11,10020
482,2,12,10020
482,3,1,1462
482,3,2,1462
482,3,3,1462
482,3,4,1462
482,3,5,1462
482,3,6,1462
482,3,7,1462
482,3,8,1462
482,3,9,1462
482,3,10,1462
482,3,11,1462
482,3,12,1462
483,1,1,9394
483,1,2,9394
483,1,3,9394
483,1,4,9394
483,1,5,9394
483,1,6,9394
483,1,7,9394
483,1,8,9394
483,1,9,9394
483,1,10,9394
483,1,11,9394
483,1,12,9394
483,2,1,10020
483,2,2,10020
483,2,3,10020
483,2,4,10020
483,2,5,10020
483,2,6,10020
483,2,7,10020
483,2,8,10020
483,2,9,10020
483,2,10,10020
483,2,11,10020
483,2,12,10020
483,3,1,1462
483,3,2,1462
483,3,3,1462
483,3,4,1462
483,3,5,1462
483,3,6,1462
483,3,7,1462
483,3,8,1462
483,3,9,1462
483,3,10,1462
483,3,11,1462
483,3,12,1462
484,1,1,8711
484,1,2,8711
484,1,3,8711
484,1,4,8711
484,1,5,8711
484,1,6,8711
484,1,7,8711
484,1,8,8711
484,1,9,8711
484,1,10,8711
484,1,11,8711
484,1,12,8711
484,2,1,9292
484,2,2,9292
484,2,3,9292
484,2,4,9292
484,2,5,9292
484,2,6,9292
484,2,7,9292
484,2,8,9292
484,2,9,9292
484,2,10,9292
484,2,11,9292
484,2,12,9292
484,3,1,1355
484,3,2,1355
484,3,3,1355
484,3,4,1355
484,3,5,1355
484,3,6,1355
484,3,7,1355
484,3,8,1355
484,3,9,1355
484,3,10,1355
484,3,11,1355
484,3,12,1355
485,1,1,8711
485,1,2,8711
485,1,3,8711
485,1,4,8711
485,1,5,8711
485,1,6,8711
485,1,7,8711
485,1,8,8711
485,1,9,8711
485,1,10,8711
485,1,11,8711
485,1,12,8711
485,2,1,9292
485,2,2,9292
485,2,3,9292
485,2,4,9292
485,2,5,9292
485,2,6,9292
485,2,7,9292
485,2,8,9292
485,2,9,9292
485,2,10,9292
485,2,11,9292
485,2,12,9292
485,3,1,1355
485,3,2,1355
485,3,3,1355
485,3,4,1355
485,3,5,1355
485,3,6,1355
485,3,7,1355
485,3,8,1355
485,3,9,1355
485,3,10,1355
485,3,11,1355
485,3,12,1355
486,1,1,8711
486,1,2,8711
486,1,3,8711
486,1,4,8711
486,1,5,8711
486,1,6,8711
486,1,7,8711
486,1,8,8711
486,1,9,8711
486,1,10,8711
486,1,11,8711
486,1,12,8711
486,2,1,9292
486,2,2,9292
486,2,3,9292
486,2,4,9292
486,2,5,9292
486,2,6,9292
486,2,7,9292
486,2,8,9292
486,2,9,9292
486,2,10,9292
486,2,11,9292
486,2,12,9292
486,3,1,1355
486,3,2,1355
486,3,3,1355
486,3,4,1355
486,3,5,1355
486,3,6,1355
486,3,7,1355
486,3,8,1355
486,3,9,1355
486,3,10,1355
486,3,11,1355
486,3,12,1355
487,1,1,8711
487,1,2,8711
487,1,3,8711
487,1,4,8711
487,1,5,8711
487,1,6,8711
487,1,7,8711
487,1,8,8711
487,1,9,8711
487,1,10,8711
487,1,11,8711
487,1,12,8711
487,2,1,9292
487,2,2,9292
487,2,3,9292
487,2,4,9292
487,2,5,9292
487,2,6,9292
487,2,7,9292
487,2,8,9292
487,2,9,9292
487,2,10,9292
