i,t,Capacity
462,10,2345972
462,11,2345972
462,12,2345972
463,1,1635071
463,2,1635071
463,3,1635071
463,4,1635071
463,5,1635071
463,6,1635071
463,7,1635071
463,8,1635071
463,9,1635071
463,10,1635071
463,11,1635071
463,12,1635071
464,1,1635071
464,2,1635071
464,3,1635071
464,4,1635071
464,5,1635071
464,6,1635071
464,7,1635071
464,8,1635071
464,9,1635071
464,10,1635071
464,11,1635071
464,12,1635071
465,1,592417
465,2,592417
465,3,592417
465,4,592417
465,5,592417
465,6,592417
465,7,592417
465,8,592417
465,9,592417
465,10,592417
465,11,592417
465,12,592417
466,1,592417
466,2,592417
466,3,592417
466,4,592417
466,5,592417
466,6,592417
466,7,592417
466,8,592417
466,9,592417
466,10,592417
466,11,592417
466,12,592417
467,1,1090047
467,2,1090047
467,3,1090047
467,4,1090047
467,5,1090047
467,6,1090047
467,7,1090047
467,8,1090047
467,9,1090047
467,10,1090047
467,11,1090047
467,12,1090047
468,1,592417
468,2,592417
468,3,592417
468,4,592417
468,5,592417
468,6,592417
468,7,592417
468,8,592417
468,9,592417
468,10,592417
468,11,592417
468,12,592417
469,1,1635071
469,2,1635071
469,3,1635071
469,4,1635071
469,5,1635071
469,6,1635071
469,7,1635071
469,8,1635071
469,9,1635071
469,10,1635071
469,11,1635071
469,12,1635071
470,1,2132701
470,2,2132701
470,3,2132701
470,4,2132701
470,5,2132701
470,6,2132701
470,7,2132701
470,8,2132701
470,9,2132701
470,10,2132701
470,11,2132701
470,12,2132701
471,1,592417
471,2,592417
471,3,592417
471,4,592417
471,5,592417
471,6,592417
471,7,592417
471,8,592417
471,9,592417
471,10,592417
471,11,592417
471,12,592417
472,1,592417
472,2,592417
472,3,592417
472,4,592417
472,5,592417
472,6,592417
472,7,592417
472,8,592417
472,9,592417
472,10,592417
472,11,592417
472,12,592417
473,1,213270
473,2,213270
473,3,213270
473,4,213270
473,5,213270
473,6,213270
473,7,213270
473,8,213270
473,9,213270
473,10,213270
473,11,213270
473,12,213270
474,1,1635071
474,2,1635071
474,3,1635071
474,4,1635071
474,5,1635071
474,6,1635071
474,7,1635071
474,8,1635071
474,9,1635071
474,10,1635071
474,11,1635071
474,12,1635071
475,1,592417
475,2,592417
475,3,592417
475,4,592417
475,5,592417
475,6,592417
475,7,592417
475,8,592417
475,9,592417
475,10,592417
475,11,592417
475,12,592417
476,1,213270
476,2,213270
476,3,213270
476,4,213270
476,5,213270
476,6,213270
476,7,213270
476,8,213270
476,9,213270
476,10,213270
476,11,213270
476,12,213270
477,1,1255924
477,2,1255924
477,3,1255924
477,4,1255924
477,5,1255924
477,6,1255924
477,7,1255924
477,8,1255924
477,9,1255924
477,10,1255924
477,11,1255924
477,12,1255924
478,1,592417
478,2,592417
478,3,592417
478,4,592417
478,5,592417
478,6,592417
478,7,592417
478,8,592417
478,9,592417
478,10,592417
478,11,592417
478,12,592417
479,1,1635071
479,2,1635071
479,3,1635071
479,4,1635071
479,5,1635071
479,6,1635071
479,7,1635071
479,8,1635071
479,9,1635071
479,10,1635071
479,11,1635071
479,12,1635071
480,1,1255924
480,2,1255924
480,3,1255924
480,4,1255924
480,5,1255924
480,6,1255924
480,7,1255924
480,8,1255924
480,9,1255924
480,10,1255924
480,11,1255924
480,12,1255924
481,1,2132701
481,2,2132701
481,3,2132701
481,4,2132701
481,5,2132701
481,6,2132701
481,7,2132701
481,8,2132701
481,9,2132701
481,10,2132701
481,11,2132701
481,12,2132701
482,1,1635071
482,2,1635071
482,3,1635071
482,4,1635071
482,5,1635071
482,6,1635071
482,7,1635071
482,8,1635071
482,9,1635071
482,10,1635071
482,11,1635071
482,12,1635071
483,1,1635071
483,2,1635071
483,3,1635071
483,4,1635071
483,5,1635071
483,6,1635071
483,7,1635071
483,8,1635071
483,9,1635071
483,10,1635071
483,11,1635071
483,12,1635071
484,1,1090047
484,2,1090047
484,3,1090047
484,4,1090047
484,5,1090047
484,6,1090047
484,7,1090047
484,8,1090047
484,9,1090047
484,10,1090047
484,11,1090047
484,12,1090047
485,1,1848341
485,2,1848341
485,3,1848341
485,4,1848341
485,5,1848341
485,6,1848341
485,7,1848341
485,8,1848341
485,9,1848341
485,10,1848341
485,11,1848341
485,12,1848341
486,1,2132701
486,2,2132701
486,3,2132701
486,4,2132701
486,5,2132701
486,6,2132701
486,7,2132701
486,8,2132701
486,9,2132701
486,10,2132701
486,11,2132701
486,12,2132701
487,1,1090047
487,2,1090047
487,3,1090047
487,4,1090047
487,5,1090047
487,6,1090047
487,7,1090047
487,8,1090047
487,9,1090047
487,10,1090047
487,11,1090047
487,12,1090047
488,1,213270
488,2,213270
488,3,213270
488,4,213270
488,5,213270
488,6,213270
488,7,213270
488,8,213270
488,9,213270
488,10,213270
488,11,213270
488,12,213270
489,1,1255924
489,2,1255924
489,3,1255924
489,4,1255924
489,5,1255924
489,6,1255924
489,7,1255924
489,8,1255924
489,9,1255924
489,10,1255924
489,11,1255924
489,12,1255924
490,1,1635071
490,2,1635071
490,3,1635071
490,4,1635071
490,5,1635071
490,6,1635071
490,7,1635071
490,8,1635071
490,9,1635071
490,10,1635071
490,11,1635071
490,12,1635071
491,1,805687
491,2,805687
491,3,805687
491,4,805687
491,5,805687
491,6,805687
491,7,805687
491,8,805687
491,9,805687
491,10,805687
491,11,805687
491,12,805687
492,1,1255924
492,2,1255924
492,3,1255924
492,4,1255924
492,5,1255924
492,6,1255924
492,7,1255924
492,8,1255924
492,9,1255924
492,10,1255924
492,11,1255924
492,12,1255924
493,1,592417
493,2,592417
493,3,592417
493,4,592417
493,5,592417
493,6,592417
493,7,592417
493,8,592417
493,9,592417
493,10,592417
493,11,592417
493,12,592417
494,1,1635071
494,2,1635071
494,3,1635071
494,4,1635071
494,5,1635071
494,6,1635071
494,7,1635071
494,8,1635071
494,9,1635071
494,10,1635071
494,11,1635071
494,12,1635071
495,1,805687
495,2,805687
495,3,805687
495,4,805687
495,5,805687
495,6,805687
495,7,805687
495,8,805687
495,9,805687
495,10,805687
495,11,805687
495,12,805687
496,1,592417
496,2,592417
496,3,592417
496,4,592417
496,5,592417
496,6,592417
496,7,592417
496,8,592417
496,9,592417
496,10,592417
496,11,592417
496,12,592417
497,1,592417
497,2,592417
497,3,592417
497,4,592417
497,5,592417
497,6,592417
497,7,592417
497,8,592417
497,9,592417
497,10,592417
497,11,592417
497,12,592417
498,1,213270
498,2,213270
498,3,213270
498,4,213270
498,5,213270
498,6,213270
498,7,213270
498,8,213270
498,9,213270
498,10,213270
498,11,213270
498,12,213270
499,1,592417
499,2,592417
499,3,592417
499,4,592417
499,5,592417
499,6,592417
499,7,592417
499,8,592417
499,9,592417
499,10,592417
499,11,592417
499,12,592417
500,1,1303318
500,2,1303318
500,3,1303318
500,4,1303318
500,5,1303318
500,6,1303318
500,7,1303318
500,8,1303318
500,9,1303318
500,10,1303318
500,11,1303318
500,12,1303318
501,1,1848341
501,2,1848341
501,3,1848341
501,4,1848341
501,5,1848341
501,6,1848341
501,7,1848341
501,8,1848341
501,9,1848341
501,10,1848341
501,11,1848341
501,12,1848341
502,1,213270
502,2,213270
502,3,213270
502,4,213270
502,5,213270
502,6,213270
502,7,213270
502,8,213270
502,9,213270
502,10,213270
502,11,213270
502,12,213270
503,1,1635071
503,2,1635071
503,3,1635071
503,4,1635071
503,5,1635071
503,6,1635071
503,7,1635071
503,8,1635071
503,9,1635071
503,10,1635071
503,11,1635071
503,12,1635071
504,1,1255924
504,2,1255924
504,3,1255924
504,4,1255924
504,5,1255924
504,6,1255924
504,7,1255924
504,8,1255924
504,9,1255924
504,10,1255924
504,11,1255924
504,12,1255924
505,1,1303318
505,2,1303318
505,3,1303318
505,4,1303318
505,5,1303318
505,6,1303318
505,7,1303318
505,8,1303318
505,9,1303318
505,10,1303318
505,11,1303318
505,12,1303318
506,1,805687
506,2,805687
506,3,805687
506,4,805687
506,5,805687
506,6,805687
506,7,805687
506,8,805687
506,9,805687
506,10,805687
506,11,805687
506,12,805687
507,1,1848341
507,2,1848341
507,3,1848341
507,4,1848341
507,5,1848341
507,6,1848341
507,7,1848341
507,8,1848341
507,9,1848341
507,10,1848341
507,11,1848341
507,12,1848341
508,1,1966825
508,2,1966825
508,3,1966825
508,4,1966825
508,5,1966825
508,6,1966825
508,7,1966825
508,8,1966825
508,9,1966825
508,10,1966825
508,11,1966825
508,12,1966825
509,1,1848341
509,2,1848341
509,3,1848341
509,4,1848341
509,5,1848341
509,6,1848341
509,7,1848341
509,8,1848341
509,9,1848341
509,10,1848341
509,11,1848341
509,12,1848341
510,1,805687
510,2,805687
510,3,805687
510,4,805687
510,5,805687
510,6,805687
510,7,805687
510,8,805687
510,9,805687
510,10,805687
510,11,805687
510,12,805687
511,1,1848341
511,2,1848341
511,3,1848341
511,4,1848341
511,5,1848341
511,6,1848341
511,7,1848341
511,8,1848341
511,9,1848341
511,10,1848341
511,11,1848341
511,12,1848341
512,1,1635071
512,2,1635071
512,3,1635071
512,4,1635071
512,5,1635071
512,6,1635071
512,7,1635071
512,8,1635071
512,9,1635071
512,10,1635071
512,11,1635071
512,12,1635071
513,1,426540
513,2,426540
513,3,426540
513,4,426540
513,5,426540
513,6,426540
513,7,426540
513,8,426540
513,9,426540
513,10,426540
513,11,426540
513,12,426540
514,1,426540
514,2,426540
514,3,426540
514,4,426540
514,5,426540
514,6,426540
514,7,426540
514,8,426540
514,9,426540
514,10,426540
514,11,426540
514,12,426540
515,1,1635071
515,2,1635071
515,3,1635071
515,4,1635071
515,5,1635071
515,6,1635071
515,7,1635071
515,8,1635071
515,9,1635071
515,10,1635071
515,11,1635071
515,12,1635071
516,1,592417
516,2,592417
516,3,592417
516,4,592417
516,5,592417
516,6,592417
516,7,592417
516,8,592417
516,9,592417
516,10,592417
516,11,592417
516,12,592417
517,1,2345972
517,2,2345972
517,3,2345972
517,4,2345972
517,5,2345972
517,6,2345972
517,7,2345972
517,8,2345972
517,9,2345972
517,10,2345972
517,11,2345972
517,12,2345972
518,1,1635071
518,2,1635071
518,3,1635071
518,4,1635071
518,5,1635071
518,6,1635071
518,7,1635071
518,8,1635071
518,9,1635071
518,10,1635071
518,11,1635071
518,12,1635071
519,1,2014218
519,2,2014218
519,3,2014218
519,4,2014218
519,5,2014218
519,6,2014218
519,7,2014218
519,8,2014218
519,9,2014218
519,10,2014218
519,11,2014218
519,12,2014218
520,1,1635071
520,2,1635071
520,3,1635071
520,4,1635071
520,5,1635071
520,6,1635071
520,7,1635071
520,8,1635071
520,9,1635071
520,10,1635071
520,11,1635071
520,12,1635071
521,1,1635071
521,2,1635071
521,3,1635071
521,4,1635071
521,5,1635071
521,6,1635071
521,7,1635071
521,8,1635071
521,9,1635071
521,10,1635071
521,11,1635071
521,12,1635071
522,1,1635071
522,2,1635071
522,3,1635071
522,4,1635071
522,5,1635071
522,6,1635071
522,7,1635071
522,8,1635071
522,9,1635071
522,10,1635071
522,11,1635071
522,12,1635071
523,1,1090047
523,2,1090047
523,3,1090047
523,4,1090047
523,5,1090047
523,6,1090047
523,7,1090047
523,8,1090047
523,9,1090047
523,10,1090047
523,11,1090047
523,12,1090047
524,1,1635071
524,2,1635071
524,3,1635071
524,4,1635071
524,5,1635071
524,6,1635071
524,7,1635071
524,8,1635071
524,9,1635071
524,10,1635071
524,11,1635071
524,12,1635071
525,1,758294
525,2,758294
525,3,758294
525,4,758294
525,5,758294
525,6,758294
525,7,758294
525,8,758294
525,9,758294
525,10,758294
525,11,758294
525,12,758294
526,1,1635071
526,2,1635071
526,3,1635071
526,4,1635071
526,5,1635071
526,6,1635071
526,7,1635071
526,8,1635071
526,9,1635071
526,10,1635071
526,11,1635071
526,12,1635071
527,1,2014218
527,2,2014218
527,3,2014218
527,4,2014218
527,5,2014218
527,6,2014218
527,7,2014218
527,8,2014218
527,9,2014218
527,10,2014218
527,11,2014218
527,12,2014218
528,1,1635071
528,2,1635071
528,3,1635071
528,4,1635071
528,5,1635071
528,6,1635071
528,7,1635071
528,8,1635071
528,9,1635071
528,10,1635071
528,11,1635071
528,12,1635071
529,1,1635071
529,2,1635071
529,3,1635071
529,4,1635071
529,5,1635071
529,6,1635071
529,7,1635071
529,8,1635071
529,9,1635071
529,10,1635071
529,11,1635071
529,12,1635071
530,1,1635071
530,2,1635071
530,3,1635071
530,4,1635071
530,5,1635071
530,6,1635071
530,7,1635071
530,8,1635071
530,9,1635071
530,10,1635071
530,11,1635071
530,12,1635071
531,1,1421801
531,2,1421801
531,3,1421801
531,4,1421801
531,5,1421801
531,6,1421801
531,7,1421801
531,8,1421801
531,9,1421801
531,10,1421801
531,11,1421801
531,12,1421801
532,1,592417
532,2,592417
532,3,592417
532,4,592417
532,5,592417
532,6,592417
532,7,592417
532,8,592417
532,9,592417
532,10,592417
532,11,592417
532,12,592417
533,1,2014218
533,2,2014218
533,3,2014218
533,4,2014218
533,5,2014218
533,6,2014218
533,7,2014218
533,8,2014218
533,9,2014218
533,10,2014218
533,11,2014218
533,12,2014218
534,1,2511848
534,2,2511848
534,3,2511848
534,4,2511848
534,5,2511848
534,6,2511848
534,7,2511848
534,8,2511848
534,9,2511848
534,10,2511848
534,11,2511848
534,12,2511848
535,1,2132701
535,2,2132701
535,3,2132701
535,4,2132701
535,5,2132701
535,6,2132701
535,7,2132701
535,8,2132701
535,9,2132701
535,10,2132701
535,11,2132701
535,12,2132701
536,1,592417
536,2,592417
536,3,592417
536,4,592417
536,5,592417
536,6,592417
536,7,592417
536,8,592417
536,9,592417
536,10,592417
536,11,592417
536,12,592417
537,1,1635071
537,2,1635071
537,3,1635071
537,4,1635071
537,5,1635071
537,6,1635071
537,7,1635071
537,8,1635071
537,9,1635071
537,10,1635071
537,11,1635071
537,12,1635071
538,1,497630
538,2,497630
538,3,497630
538,4,497630
538,5,497630
538,6,497630
538,7,497630
538,8,497630
538,9,497630
538,10,497630
538,11,497630
538,12,497630
539,1,1635071
539,2,1635071
539,3,1635071
539,4,1635071
539,5,1635071
539,6,1635071
539,7,1635071
539,8,1635071
539,9,1635071
539,10,1635071
539,11,1635071
539,12,1635071
540,1,592417
540,2,592417
540,3,592417
540,4,592417
540,5,592417
540,6,592417
540,7,592417
540,8,592417
540,9,592417
540,10,592417
540,11,592417
540,12,592417
541,1,592417
541,2,592417
541,3,592417
541,4,592417
541,5,592417
541,6,592417
541,7,592417
541,8,592417
541,9,592417
541,10,592417
541,11,592417
541,12,592417
542,1,1635071
542,2,1635071
542,3,1635071
542,4,1635071
542,5,1635071
542,6,1635071
542,7,1635071
542,8,1635071
542,9,1635071
542,10,1635071
542,11,1635071
542,12,1635071
543,1,592417
543,2,592417
543,3,592417
543,4,592417
543,5,592417
543,6,592417
543,7,592417
543,8,592417
543,9,592417
543,10,592417
543,11,592417
543,12,592417
544,1,213270
544,2,213270
544,3,213270
544,4,213270
544,5,213270
544,6,213270
544,7,213270
544,8,213270
544,9,213270
544,10,213270
544,11,213270
544,12,213270
545,1,213270
545,2,213270
545,3,213270
545,4,213270
545,5,213270
545,6,213270
545,7,213270
545,8,213270
545,9,213270
545,10,213270
545,11,213270
545,12,213270
546,1,213270
546,2,213270
546,3,213270
546,4,213270
546,5,213270
546,6,213270
546,7,213270
546,8,213270
546,9,213270
546,10,213270
546,11,213270
546,12,213270
547,1,1635071
547,2,1635071
547,3,1635071
547,4,1635071
547,5,1635071
547,6,1635071
547,7,1635071
547,8,1635071
547,9,1635071
547,10,1635071
547,11,1635071
547,12,1635071
548,1,592417
548,2,592417
548,3,592417
548,4,592417
548,5,592417
548,6,592417
548,7,592417
548,8,592417
548,9,592417
548,10,592417
548,11,592417
548,12,592417
549,1,592417
549,2,592417
549,3,592417
549,4,592417
549,5,592417
549,6,592417
549,7,592417
549,8,592417
549,9,592417
549,10,592417
549,11,592417
549,12,592417
550,1,213270
550,2,213270
550,3,213270
550,4,213270
550,5,213270
550,6,213270
550,7,213270
550,8,213270
550,9,213270
550,10,213270
550,11,213270
550,12,213270
551,1,1255924
551,2,1255924
551,3,1255924
551,4,1255924
551,5,1255924
551,6,1255924
551,7,1255924
551,8,1255924
551,9,1255924
551,10,1255924
551,11,1255924
551,12,1255924
552,1,1635071
552,2,1635071
552,3,1635071
552,4,1635071
552,5,1635071
552,6,1635071
552,7,1635071
552,8,1635071
552,9,1635071
552,10,1635071
552,11,1635071
552,12,1635071
553,1,213270
553,2,213270
553,3,213270
553,4,213270
553,5,213270
553,6,213270
553,7,213270
553,8,213270
553,9,213270
553,10,213270
553,11,213270
553,12,213270
554,1,2132701
554,2,2132701
554,3,2132701
554,4,2132701
554,5,2132701
554,6,2132701
554,7,2132701
554,8,2132701
554,9,2132701
554,10,2132701
554,11,2132701
554,12,2132701
555,1,1540284
555,2,1540284
555,3,1540284
555,4,1540284
555,5,1540284
555,6,1540284
555,7,1540284
555,8,1540284
555,9,1540284
555,10,1540284
555,11,1540284
555,12,1540284
556,1,592417
556,2,592417
556,3,592417
556,4,592417
556,5,592417
556,6,592417
556,7,592417
556,8,592417
556,9,592417
556,10,592417
556,11,592417
556,12,592417
557,1,1635071
557,2,1635071
557,3,1635071
557,4,1635071
557,5,1635071
557,6,1635071
557,7,1635071
557,8,1635071
557,9,1635071
557,10,1635071
557,11,1635071
557,12,1635071
558,1,213270
558,2,213270
558,3,213270
558,4,213270
558,5,213270
558,6,213270
558,7,213270
558,8,213270
558,9,213270
558,10,213270
558,11,213270
558,12,213270
559,1,2132701
559,2,2132701
559,3,2132701
559,4,2132701
559,5,2132701
559,6,2132701
559,7,2132701
559,8,2132701
559,9,2132701
559,10,2132701
559,11,2132701
559,12,2132701
560,1,592417
560,2,592417
560,3,592417
560,4,592417
560,5,592417
560,6,592417
560,7,592417
560,8,592417
560,9,592417
560,10,592417
560,11,592417
560,12,592417
561,1,1635071
561,2,1635071
561,3,1635071
561,4,1635071
561,5,1635071
561,6,1635071
561,7,1635071
561,8,1635071
561,9,1635071
561,10,1635071
561,11,1635071
561,12,1635071
562,1,213270
562,2,213270
562,3,213270
562,4,213270
562,5,213270
562,6,213270
562,7,213270
562,8,213270
562,9,213270
562,10,213270
562,11,213270
562,12,213270
563,1,213270
563,2,213270
563,3,213270
563,4,213270
563,5,213270
563,6,213270
563,7,213270
563,8,213270
563,9,213270
563,10,213270
563,11,213270
563,12,213270
564,1,213270
564,2,213270
564,3,213270
564,4,213270
564,5,213270
564,6,213270
564,7,213270
564,8,213270
564,9,213270
564,10,213270
564,11,213270
564,12,213270
565,1,1635071
565,2,1635071
565,3,1635071
565,4,1635071
565,5,1635071
565,6,1635071
565,7,1635071
565,8,1635071
565,9,1635071
565,10,1635071
565,11,1635071
565,12,1635071
566,1,2132701
566,2,2132701
566,3,2132701
566,4,2132701
566,5,2132701
566,6,2132701
566,7,2132701
566,8,2132701
566,9,2132701
566,10,2132701
566,11,2132701
566,12,2132701
567,1,379147
567,2,379147
567,3,379147
567,4,379147
567,5,379147
567,6,379147
567,7,379147
567,8,379147
567,9,379147
567,10,379147
567,11,379147
567,12,379147
568,1,213270
568,2,213270
568,3,213270
568,4,213270
568,5,213270
568,6,213270
568,7,213270
568,8,213270
568,9,213270
568,10,213270
568,11,213270
568,12,213270
569,1,1635071
569,2,1635071
569,3,1635071
569,4,1635071
569,5,1635071
569,6,1635071
569,7,1635071
569,8,1635071
569,9,1635071
569,10,1635071
569,11,1635071
569,12,1635071
570,1,1635071
570,2,1635071
570,3,1635071
570,4,1635071
570,5,1635071
570,6,1635071
570,7,1635071
570,8,1635071
570,9,1635071
570,10,1635071
570,11,1635071
570,12,1635071
571,1,1090047
571,2,1090047
571,3,1090047
571,4,1090047
571,5,1090047
571,6,1090047
571,7,1090047
571,8,1090047
571,9,1090047
571,10,1090047
571,11,1090047
571,12,1090047
572,1,805687
572,2,805687
572,3,805687
572,4,805687
572,5,805687
572,6,805687
572,7,805687
572,8,805687
572,9,805687
572,10,805687
572,11,805687
572,12,805687
573,1,592417
573,2,592417
573,3,592417
573,4,592417
573,5,592417
573,6,592417
573,7,592417
573,8,592417
573,9,592417
573,10,592417
573,11,592417
573,12,592417
574,1,1635071
574,2,1635071
574,3,1635071
574,4,1635071
574,5,1635071
574,6,1635071
574,7,1635071
574,8,1635071
574,9,1635071
574,10,1635071
574,11,1635071
574,12,1635071
575,1,1635071
575,2,1635071
575,3,1635071
575,4,1635071
575,5,1635071
575,6,1635071
575,7,1635071
575,8,1635071
575,9,1635071
575,10,1635071
575,11,1635071
575,12,1635071
576,1,1848341
576,2,1848341
576,3,1848341
576,4,1848341
576,5,1848341
576,6,1848341
576,7,1848341
576,8,1848341
576,9,1848341
576,10,1848341
576,11,1848341
576,12,1848341
577,1,1848341
577,2,1848341
577,3,1848341
577,4,1848341
577,5,1848341
577,6,1848341
577,7,1848341
577,8,1848341
577,9,1848341
577,10,1848341
577,11,1848341
577,12,1848341
578,1,2132701
578,2,2132701
578,3,2132701
578,4,2132701
578,5,2132701
578,6,2132701
578,7,2132701
578,8,2132701
578,9,2132701
578,10,2132701
578,11,2132701
578,12,2132701
579,1,1848341
579,2,1848341
579,3,1848341
579,4,1848341
579,5,1848341
579,6,1848341
579,7,1848341
579,8,1848341
579,9,1848341
579,10,1848341
579,11,1848341
579,12,1848341
580,1,2132701
580,2,2132701
580,3,2132701
580,4,2132701
580,5,2132701
580,6,2132701
580,7,2132701
580,8,2132701
580,9,2132701
580,10,2132701
580,11,2132701
580,12,2132701
581,1,1635071
581,2,1635071
581,3,1635071
581,4,1635071
581,5,1635071
581,6,1635071
581,7,1635071
581,8,1635071
581,9,1635071
581,10,1635071
581,11,1635071
581,12,1635071
582,1,2014218
582,2,2014218
582,3,2014218
582,4,2014218
582,5,2014218
582,6,2014218
582,7,2014218
582,8,2014218
582,9,2014218
582,10,2014218
582,11,2014218
582,12,2014218
583,1,1635071
583,2,1635071
583,3,1635071
583,4,1635071
583,5,1635071
583,6,1635071
583,7,1635071
583,8,1635071
583,9,1635071
583,10,1635071
583,11,1635071
583,12,1635071
584,1,1090047
584,2,1090047
584,3,1090047
584,4,1090047
584,5,1090047
584,6,1090047
584,7,1090047
584,8,1090047
584,9,1090047
584,10,1090047
584,11,1090047
584,12,1090047
585,1,592417
585,2,592417
585,3,592417
585,4,592417
585,5,592417
585,6,592417
585,7,592417
585,8,592417
585,9,592417
585,10,592417
585,11,592417
585,12,592417
586,1,1255924
586,2,1255924
586,3,1255924
586,4,1255924
586,5,1255924
586,6,1255924
586,7,1255924
586,8,1255924
586,9,1255924
586,10,1255924
586,11,1255924
586,12,1255924
587,1,426540
587,2,426540
587,3,426540
587,4,426540
587,5,426540
587,6,426540
587,7,426540
587,8,426540
587,9,426540
587,10,426540
587,11,426540
587,12,426540
588,1,1966825
588,2,1966825
588,3,1966825
588,4,1966825
588,5,1966825
588,6,1966825
588,7,1966825
588,8,1966825
588,9,1966825
588,10,1966825
588,11,1966825
588,12,1966825
589,1,213270
589,2,213270
589,3,213270
589,4,213270
589,5,213270
589,6,213270
589,7,213270
589,8,213270
589,9,213270
589,10,213270
589,11,213270
589,12,213270
590,1,1635071
590,2,1635071
590,3,1635071
590,4,1635071
590,5,1635071
590,6,1635071
590,7,1635071
590,8,1635071
590,9,1635071
590,10,1635071
590,11,1635071
590,12,1635071
591,1,1848341
591,2,1848341
591,3,1848341
591,4,1848341
591,5,1848341
591,6,1848341
591,7,1848341
591,8,1848341
591,9,1848341
591,10,1848341
591,11,1848341
591,12,1848341
592,1,805687
592,2,805687
592,3,805687
592,4,805687
592,5,805687
592,6,805687
592,7,805687
592,8,805687
592,9,805687
592,10,805687
592,11,805687
592,12,805687
593,1,1848341
593,2,1848341
593,3,1848341
593,4,1848341
593,5,1848341
593,6,1848341
593,7,1848341
593,8,1848341
593,9,1848341
593,10,1848341
593,11,1848341
593,12,1848341
594,1,1848341
594,2,1848341
594,3,1848341
594,4,1848341
594,5,1848341
594,6,1848341
594,7,1848341
594,8,1848341
594,9,1848341
594,10,1848341
594,11,1848341
594,12,1848341
595,1,213270
595,2,213270
595,3,213270
595,4,213270
595,5,213270
595,6,213270
595,7,213270
595,8,213270
595,9,213270
595,10,213270
595,11,213270
595,12,213270
596,1,1848341
596,2,1848341
596,3,1848341
596,4,1848341
596,5,1848341
596,6,1848341
596,7,1848341
596,8,1848341
596,9,1848341
596,10,1848341
596,11,1848341
596,12,1848341
597,1,805687
597,2,805687
597,3,805687
597,4,805687
597,5,805687
597,6,805687
597,7,805687
597,8,805687
597,9,805687
597,10,805687
597,11,805687
597,12,805687
598,1,2132701
598,2,2132701
598,3,2132701
598,4,2132701
598,5,2132701
598,6,2132701
598,7,2132701
598,8,2132701
598,9,2132701
598,10,2132701
598,11,2132701
598,12,2132701
599,1,1848341
599,2,1848341
599,3,1848341
599,4,1848341
599,5,1848341
599,6,1848341
599,7,1848341
599,8,1848341
599,9,1848341
599,10,1848341
599,11,1848341
599,12,1848341
600,1,1303318
600,2,1303318
600,3,1303318
600,4,1303318
600,5,1303318
600,6,1303318
600,7,1303318
600,8,1303318
600,9,1303318
600,10,1303318
600,11,1303318
600,12,1303318
601,1,592417
601,2,592417
601,3,592417
601,4,592417
601,5,592417
601,6,592417
601,7,592417
601,8,592417
601,9,592417
601,10,592417
601,11,592417
601,12,592417
602,1,710900
602,2,710900
602,3,710900
602,4,710900
602,5,710900
602,6,710900
602,7,710900
602,8,710900
602,9,710900
602,10,710900
602,11,710900
602,12,710900
603,1,213270
603,2,213270
603,3,213270
603,4,213270
603,5,213270
603,6,213270
603,7,213270
603,8,213270
603,9,213270
603,10,213270
603,11,213270
603,12,213270
604,1,592417
604,2,592417
604,3,592417
604,4,592417
604,5,592417
604,6,592417
604,7,592417
604,8,592417
604,9,592417
604,10,592417
604,11,592417
604,12,592417
605,1,805687
605,2,805687
605,3,805687
605,4,805687
605,5,805687
605,6,805687
605,7,805687
605,8,805687
605,9,805687
605,10,805687
605,11,805687
605,12,805687
606,1,924171
606,2,924171
606,3,924171
606,4,924171
606,5,924171
606,6,924171
606,7,924171
606,8,924171
606,9,924171
606,10,924171
606,11,924171
606,12,924171
